lon,lat,bio1,bio12,ph,sand,silt,clay,soc,best_crop
43.19336057483049,17.247493565536658,25.661167,103.0,80,433,361,206,163,sorghum
36.7750085754992,27.86288480996423,20.038166,60.0,80,466,304,230,58,wheat
35.90341758294078,27.898267104263454,20.767166,36.0,78,400,321,278,108,alfalfa
53.2633829247376,22.15772866485417,28.664167,75.0,79,540,253,207,41,date_palm
38.36957542657282,28.218569720354274,21.665167,61.0,82,413,304,283,34,date_palm
51.04052791921926,24.333892660498385,27.376833,66.0,79,597,220,183,58,date_palm
38.69765948649832,23.40391041248916,28.08279,67.0,79,408,346,246,171,sorghum
47.67127719509641,26.445740002174976,25.570333,126.0,79,469,340,191,23,sorghum
41.31351341126274,26.39280177992096,23.33,142.0,80,429,324,246,50,wheat
43.0655587658952,22.297381584738822,28.133667,122.0,82,453,310,237,51,sorghum
41.95703662436495,29.709487345630887,22.96,88.0,80,325,327,348,51,sorghum
43.87506999665615,22.7020636672372,27.079334,129.0,82,512,303,185,63,sorghum
42.51690221189785,29.606450790625782,23.086834,97.0,80,311,343,346,60,sorghum
52.170370706418026,19.867874956245192,28.558666,68.0,81,580,300,119,45,date_palm
37.73405259501864,30.05884010794108,20.287333,36.0,80,361,324,315,37,wheat
43.72694841582653,27.93280827604125,24.0445,164.0,79,342,374,284,45,wheat
46.28364287898881,23.366173095258187,26.256166,119.0,80,486,290,224,71,sorghum
43.44263363391244,19.64469484200629,27.188833,152.0,82,429,357,214,44,sorghum
42.79350362655288,20.521950600703526,27.270166,159.0,81,559,266,175,58,sorghum
41.33493087064885,22.021346321820356,27.399166,112.0,82,544,295,161,58,date_palm
46.15187685233556,18.435347363608653,28.1055,76.0,82,491,305,204,50,date_palm
52.32529672935231,21.29092174918685,28.572834,67.0,80,563,308,129,42,date_palm
45.74584462893976,25.225550412823488,25.6415,151.0,79,411,353,236,34,sorghum
51.03633603576581,20.48735958663468,28.593834,60.0,81,521,352,127,48,date_palm
50.255533549364095,21.395277207328355,28.590166,58.0,80,521,324,155,45,date_palm
39.15943860792081,31.54486188047342,19.339666,101.0,80,290,393,317,40,sorghum
41.84230149082211,23.29601319416136,28.038166,110.0,81,481,264,255,31,sorghum
45.28897121150924,28.68926209932978,25.044167,184.0,79,319,380,302,32,alfalfa
49.82569820450934,19.327829024306823,29.0625,57.0,81,505,358,137,42,date_palm
44.19765976201423,20.58338763793596,28.5195,113.0,83,423,339,238,45,sorghum
41.03083722936145,30.6183856136234,22.294,81.0,80,298,365,336,39,date_palm
48.41828716241541,25.792935627620597,25.668499,101.0,80,466,317,217,35,sorghum
44.64166815462328,20.818418035297316,28.486166,107.0,83,473,346,181,47,date_palm
44.183505281129214,19.770089407813156,26.947834,131.0,82,491,327,181,49,sorghum
44.0783012816771,23.669125585107142,26.807333,134.0,80,501,269,230,39,sorghum
45.15150349355703,20.647299986856854,28.974167,94.0,83,360,390,250,47,sorghum
41.5139785359781,30.177883651068317,22.838833,81.0,79,332,354,313,40,sorghum
49.42594269018942,24.187692329071336,26.827833,74.0,81,432,354,214,45,date_palm
39.94654044760669,25.474837754329265,22.158667,125.0,81,538,263,199,24,date_palm
44.41423663499359,24.540650413900977,25.338167,154.0,80,472,301,227,38,sorghum
53.5642333870501,22.56770126122681,28.515333,76.0,79,594,239,167,30,date_palm
49.47788927742452,26.97253149555835,25.904833,91.0,77,361,349,290,45,sorghum
51.57832492934625,22.70658498620229,28.243166,65.0,79,525,329,146,48,date_palm
37.398685251421554,29.908778363336246,20.2065,32.0,81,345,347,308,34,date_palm
41.31965107597082,25.51254615868478,24.760834,127.0,80,452,327,221,39,sorghum
43.80608633513492,28.31524926855749,23.773832,159.0,78,347,372,281,40,wheat
40.78732248961735,27.916348430696274,22.052,113.0,79,387,287,326,47,alfalfa
40.38353707480896,27.449106155318557,22.476,105.0,80,338,270,392,48,wheat
45.34435961164452,22.934457131771065,27.132,121.0,80,496,297,207,60,sorghum
51.27105797803384,20.507426609561342,28.591333,60.0,81,546,340,114,43,date_palm
41.1981995743743,21.59046976498987,26.071667,123.0,82,468,258,274,40,sorghum
35.98896639757537,27.850013573395003,20.032167,41.0,80,436,311,253,43,wheat
46.262373175648165,20.659106255090983,28.5645,83.0,82,523,318,159,46,date_palm
36.0917899252447,28.56367952938144,20.811666,33.0,80,422,268,309,44,wheat
40.07691013787077,20.96160136357957,25.469,128.0,80,514,291,195,130,sorghum
42.91363328295713,29.626863619193845,23.290333,99.0,79,254,378,368,53,sorghum
44.58413852233433,24.555893841305128,25.508667,151.0,80,450,299,251,47,sorghum
40.93863180827501,29.9854836302756,22.337334,78.0,81,344,311,345,40,date_palm
37.99001755612178,28.055743371526425,20.979334,63.0,80,481,260,259,36,wheat
40.52075840796063,20.62460364430722,29.243334,125.0,80,529,312,159,88,sorghum
39.31701742574921,21.909704226094103,28.547167,77.0,80,525,298,177,51,date_palm
45.8263575804792,18.390679333255484,27.766832,82.0,81,503,325,172,51,date_palm
48.21991237285443,23.654948921561697,26.996334,86.0,81,460,298,242,40,sorghum
43.20485858609396,21.459507461773047,28.243834,127.0,83,430,315,255,52,sorghum
45.40194211279072,18.326323626434565,27.3295,87.0,82,482,339,179,46,date_palm
38.39633976686673,27.0349756989767,21.196,79.0,79,457,266,277,38,wheat
46.51519578912343,25.429327201751235,25.617666,141.0,79,453,330,217,43,sorghum
48.268721573802566,20.55695158172682,29.097666,62.0,81,491,373,136,49,date_palm
38.34130834013119,29.309956972169715,21.300333,44.0,81,422,319,259,34,wheat
39.77920755906074,21.906003318394184,28.840668,84.0,80,528,293,179,26,date_palm
50.171335485804576,20.46508240691954,28.814499,58.0,80,508,359,133,48,date_palm
34.93511880569015,29.28639868334868,22.539167,11.0,80,474,288,238,83,wheat
43.093037183017536,26.578661160712198,23.812,172.0,79,339,364,297,36,wheat
49.04387451364231,26.758429615628785,25.996166,96.0,79,367,339,293,34,sorghum
42.785162176203,21.42726919621848,27.969833,132.0,82,541,285,174,47,date_palm
46.93951343679254,27.951662231681816,25.751999,185.0,79,325,382,293,34,alfalfa
49.11212378451552,25.886692248637573,26.074333,86.0,81,438,349,213,34,sorghum
38.65034689551717,28.963243488001723,21.412167,53.0,81,385,327,287,34,wheat
38.9990866202473,24.31400085777516,22.165167,113.0,79,525,290,185,90,alfalfa
47.87800416314345,21.284945649605,28.925833,68.0,81,521,316,163,44,date_palm
47.05966922145474,27.730654658303195,25.783167,166.0,80,373,347,280,33,sorghum
42.005894581128445,24.286068840647133,26.713001,119.0,81,419,349,232,39,sorghum
36.30040540716791,28.801752966862782,21.149666,28.0,80,406,269,325,68,wheat
51.0690267000948,21.71803280877796,28.456,60.0,80,518,331,150,51,date_palm
38.71183176396743,26.02419192395876,24.738333,71.0,80,468,318,214,44,sorghum
47.01736516940954,17.4079581056941,28.536833,66.0,82,576,298,125,42,date_palm
36.68282949597611,27.646750926670837,18.720667,70.0,79,471,285,245,73,wheat
44.060074675329886,29.0679103863894,24.084667,132.0,80,243,393,363,43,sorghum
53.08859053132928,21.841221615271653,28.78,73.0,79,573,273,154,51,date_palm
41.47090604481805,19.00380236148504,30.393166,238.0,80,467,319,214,251,date_palm
52.869552739622186,19.37528925095777,28.622166,74.0,81,602,290,107,49,date_palm
51.77268588742463,19.943885339551223,28.5205,63.0,81,571,292,137,43,date_palm
43.555302420406846,18.546996687664148,24.16,161.0,83,507,332,162,55,sorghum
46.23007968771801,21.48385384237656,28.084667,93.0,82,450,336,215,49,date_palm
47.15226509823165,28.38464210482396,25.523,169.0,79,373,373,254,25,alfalfa
47.44745375687144,18.22056741963788,28.874166,65.0,81,553,297,150,58,date_palm
43.54898570825862,22.710621395782702,26.845499,130.0,82,513,292,195,40,sorghum
50.15778479047185,22.37856770301275,28.236834,63.0,79,556,299,145,40,date_palm
48.64093415892844,26.826404529046197,26.044666,99.0,79,429,299,273,26,sorghum
49.333270016462926,25.61559025458316,25.934334,84.0,81,460,344,196,48,sorghum
48.29164855811447,28.17634322374336,25.970499,111.0,79,337,340,323,28,alfalfa
53.35726587045548,21.93058440013114,28.818666,76.0,79,565,272,164,35,date_palm
50.41383319077728,20.91262695195567,28.724167,58.0,80,543,325,133,47,date_palm
44.26163156616015,19.515897674860245,26.868834,126.0,82,450,354,196,50,sorghum
39.461144590704805,22.25377325407009,28.892166,75.0,80,514,315,171,34,date_palm
45.94077211942819,18.351895290924773,27.931168,78.0,81,530,304,166,47,date_palm
43.98729038051911,17.92911438516198,24.174168,137.0,81,470,374,156,82,sorghum
40.80694827882275,23.319159045987607,27.405,95.0,82,505,283,212,32,date_palm
48.94853705483614,27.408060899502168,25.903334,101.0,77,376,301,323,54,alfalfa
49.24077471313348,22.84056284509936,28.179667,64.0,80,482,354,164,40,date_palm
54.383507636963046,21.38188261285797,29.433332,85.0,80,540,302,158,72,date_palm
43.191862205568704,23.09022004834026,26.780167,129.0,82,537,279,184,46,sorghum
44.38738843686339,26.04622714508533,25.126333,179.0,80,426,342,232,26,sorghum
42.73673494660102,24.4313864250106,26.335833,133.0,80,418,333,249,28,sorghum
40.81059891708114,20.1757945100371,29.9425,146.0,81,592,248,161,49,date_palm
43.88716038632449,27.410475403649823,24.251333,180.0,80,331,409,260,37,sorghum
37.70494722913677,27.051978319459536,20.390333,77.0,79,473,270,257,70,wheat
40.97801934935575,22.84393511174951,27.787666,99.0,82,507,269,224,29,date_palm
48.02645453414744,26.995196893047197,25.788166,118.0,79,424,307,269,34,sorghum
42.46338238213701,19.08214678455149,23.640333,228.0,81,505,270,224,101,wheat
38.48389730505503,26.080593186019144,24.755667,66.0,80,478,334,188,43,sorghum
44.89893832343562,26.43434396351585,25.009,188.0,79,402,328,270,25,alfalfa
41.94775503372592,29.4596189497618,22.966667,93.0,80,342,320,338,58,alfalfa
54.58143872042427,21.53449202898006,29.455,87.0,81,508,328,164,40,date_palm
45.91734845204844,22.02309048227373,27.840334,102.0,81,471,259,270,40,sorghum
40.198060746886405,22.298935148326084,23.832666,113.0,81,529,294,178,73,sorghum
42.27928249332557,19.07201452085969,21.547832,250.0,80,492,274,234,143,wheat
52.017191833235806,20.268937639288453,28.585667,64.0,81,583,308,109,49,date_palm
43.81679269706342,28.48783101087074,23.839334,153.0,79,324,366,311,41,sorghum
48.72277295803128,26.19856061331601,25.727167,97.0,80,465,301,234,34,sorghum
44.31260796459796,18.333491148614527,25.498333,123.0,81,512,325,164,63,sorghum
44.03640740653095,22.41516489577297,26.846,129.0,82,486,312,202,48,sorghum
41.783838597485655,26.200515334307447,24.370167,143.0,80,359,345,296,56,wheat
47.49999970738845,21.255914586030503,28.650167,73.0,82,492,325,183,42,date_palm
54.57212155760838,20.03144564447969,28.805,90.0,81,581,317,103,48,date_palm
52.69221584571384,21.301127951678158,28.766666,69.0,80,566,287,147,45,date_palm
38.9362211078677,30.68053506611694,20.771667,66.0,81,348,358,295,41,wheat
37.94966396915082,30.61039153048817,20.790833,38.0,81,368,320,312,52,wheat
45.62766891028858,20.07253503647035,28.881,85.0,82,475,304,221,42,date_palm
43.794132429983904,29.430707921591903,23.7255,113.0,79,268,373,359,48,sorghum
48.71607458548263,18.76485276775669,29.220667,59.0,82,542,332,126,44,date_palm
52.21209341607548,20.845576588487816,28.599833,66.0,80,581,314,104,40,date_palm
44.23870499167008,22.266778643132216,26.945,128.0,82,461,340,199,47,sorghum
48.389019123338805,28.476874138643964,25.980667,105.0,76,303,351,346,43,sorghum
41.212005578216925,23.5989607189334,27.257,104.0,82,550,273,177,22,date_palm
41.27175461274562,19.57507760357705,30.399834,196.0,80,522,290,189,145,wheat
36.26655909854707,29.11359324339039,20.965166,21.0,81,436,259,305,42,date_palm
38.62564413747205,25.23468591143701,24.939,81.0,78,427,373,200,96,sorghum
52.96985248901522,21.394489164476106,28.856834,71.0,80,524,278,198,40,date_palm
41.80283456748783,24.295766153914567,26.508667,119.0,81,536,315,149,35,sorghum
39.37888639808768,23.242443765085916,28.652834,72.0,79,469,299,231,37,date_palm
50.46832412051785,21.37169034170117,28.579666,59.0,80,548,340,112,43,date_palm
43.6167320917339,25.194891327558715,25.084167,161.0,79,463,299,238,28,sorghum
50.06118046732921,19.06955934032089,29.1315,55.0,81,560,298,142,48,date_palm
45.2076341514286,23.073231822509733,27.6585,117.0,80,460,282,258,51,sorghum
44.566426132326335,25.24669499005475,25.585499,161.0,79,405,376,219,58,sorghum
37.45411741370102,25.129125236714373,25.551167,54.0,80,479,295,226,47,sorghum
43.98172868459286,17.615992992992364,22.791332,146.0,83,468,353,179,66,wheat
40.882383586127695,25.638491479548804,24.302666,122.0,81,484,307,209,44,sorghum
37.38677459585169,28.81269456815561,20.328833,51.0,81,450,295,255,35,date_palm
41.01274629886302,20.608981700562342,20.167,216.0,78,527,226,247,181,alfalfa
52.32105238169115,21.135415333332396,28.5865,67.0,80,555,305,140,41,date_palm
40.7312656399392,23.95997552595323,27.664333,92.0,80,461,341,198,37,sorghum
46.460919093555056,25.472855298565165,25.712833,142.0,79,457,323,220,41,sorghum
37.61712293503574,24.454859376462583,26.378334,65.0,80,428,325,247,55,sorghum
50.9261243607953,22.50519476430265,28.186,61.0,80,539,311,150,39,date_palm
45.2363612851218,22.188348062748503,27.875,109.0,82,507,306,187,42,sorghum
43.67188278151652,23.8773788824628,26.344334,141.0,81,494,305,201,26,sorghum
39.25446801455491,23.044929016241937,28.711166,70.0,80,493,312,195,38,date_palm
45.59384814153167,23.46636101362789,26.538334,123.0,80,492,294,214,45,sorghum
39.649636461207386,28.924689969244056,21.443333,71.0,80,350,341,308,37,wheat
47.00111280659669,18.38471749421189,28.751833,67.0,82,529,321,150,49,date_palm
39.10571732805963,24.15790153850345,24.9955,90.0,79,515,293,193,80,sorghum
48.967740105215,25.730123359244786,26.013334,87.0,80,440,348,211,39,sorghum
49.42479492627941,23.98825439314711,27.021334,74.0,81,503,329,168,38,date_palm
49.01996075504055,23.80683823770361,27.097334,76.0,80,497,323,179,59,date_palm
42.31404558242512,25.403776079427168,25.775833,134.0,79,368,373,259,43,sorghum
46.023032687203866,22.278071762769887,26.2635,116.0,82,513,280,207,71,sorghum
50.936139162385984,20.203814831554144,28.633667,61.0,81,505,375,121,46,date_palm
41.20386551337391,23.16054212897802,27.205833,107.0,82,522,285,193,30,date_palm
47.02288277558973,25.71322673662595,25.270666,137.0,79,462,303,236,25,sorghum
39.84613958800647,22.270489764822823,28.323668,83.0,79,496,296,208,59,date_palm
54.2974368096793,21.234674944119703,29.436,85.0,79,535,296,169,46,date_palm
49.02905976909791,20.116915852387645,28.985332,61.0,81,476,376,148,48,date_palm
44.87730137402548,24.92065254314044,25.508833,155.0,79,462,311,227,34,sorghum
46.840328751078864,23.990429002437818,25.859833,111.0,81,529,261,210,46,sorghum
50.39093039606168,25.311739467024523,26.664999,72.0,80,501,256,243,38,sorghum
48.19128579296162,25.466554994642443,25.7605,103.0,80,440,336,224,39,sorghum
43.69318565887713,28.987388424661887,23.494167,133.0,80,316,321,364,51,wheat
48.52033902731124,25.403280447697853,25.7,96.0,80,460,311,230,47,sorghum
37.93313000457999,26.06125260797326,23.404333,66.0,79,441,254,305,80,wheat
39.05442024660493,27.18116086406997,21.694834,83.0,79,393,307,300,40,wheat
51.51399634864214,20.166152161582435,28.565,61.0,81,577,294,129,45,date_palm
40.889348048219176,26.93168715391638,21.928833,142.0,80,385,307,307,69,wheat
41.80949882199674,23.502352663162227,27.656166,111.0,82,492,326,182,31,date_palm
39.19980808077916,27.873880023623386,21.319834,78.0,80,396,289,315,40,wheat
41.42986424420935,19.77491301232806,29.6675,196.0,80,515,274,211,145,wheat
41.72333859040842,26.2863168314031,24.236166,141.0,81,350,348,303,53,wheat
41.29311942361584,30.67907876990482,22.720833,79.0,80,320,383,298,55,wheat
39.95574305115636,22.76681915999067,24.931334,102.0,82,551,253,196,29,sorghum
47.25451542935065,17.400893294272688,28.044333,72.0,81,591,288,120,41,date_palm
46.957377161211,21.43075626508994,28.3065,83.0,82,465,343,192,44,date_palm
38.76665385047124,26.70479887887128,21.5765,89.0,81,466,282,251,38,sorghum
46.28161676710941,26.00236414268494,25.302334,163.0,79,440,337,223,28,sorghum
49.579213416165466,20.55527799885444,28.869833,59.0,80,502,371,127,46,date_palm
39.65814464608224,31.611902392080847,19.5415,101.0,80,289,388,323,48,sorghum
41.55734790615254,28.02991507318817,22.243166,136.0,80,396,294,310,54,wheat
36.21029992365133,28.145885114332827,20.519833,43.0,80,417,293,290,52,wheat
45.31150356445606,29.08428164551037,24.979334,157.0,79,311,380,309,32,sorghum
51.683090578752136,22.353496898295877,28.401,63.0,80,520,317,163,46,date_palm
49.77753033830249,24.79041961078378,26.566833,74.0,80,465,347,187,48,sorghum
42.7830373767484,21.64895796673882,28.139833,126.0,83,471,287,243,48,sorghum
42.49630514905043,28.59097144745042,22.619333,131.0,79,384,313,303,59,alfalfa
46.36596086789846,19.95091064013072,28.6585,79.0,83,505,285,210,50,date_palm
39.54334978700408,31.49959540343352,19.776001,96.0,79,322,364,315,45,alfalfa
39.60450147375809,27.267762425206698,21.666166,96.0,79,389,270,341,37,sorghum
45.01229794478996,28.791426380918928,24.903667,169.0,79,299,399,302,31,sorghum
40.11527342399373,24.560928831858284,26.573,87.0,82,563,287,150,25,date_palm
44.49315201897467,23.72834048269699,25.782833,143.0,80,470,300,229,43,sorghum
51.01167941960945,22.53532114027613,28.226,61.0,80,533,318,148,41,date_palm
44.73237448010777,22.566830670787837,26.4845,130.0,80,494,313,193,86,sorghum
46.576009487419554,17.26125625386058,28.276167,68.0,81,603,298,99,42,date_palm
48.52279763453262,26.546959440046187,25.688168,103.0,80,462,279,259,26,sorghum
50.14418638533583,25.59226197692901,26.589,73.0,80,543,253,204,50,sorghum
43.41188493782642,22.863266919841763,26.821167,130.0,82,503,310,187,39,sorghum
41.281449653378566,31.403659809355748,22.158833,84.0,80,302,415,283,39,sorghum
36.67663621830265,29.08981134301827,20.154,34.0,81,411,278,311,57,wheat
41.9513373343686,23.86720213128541,26.9815,119.0,81,433,351,216,27,sorghum
49.235253195887566,24.03941391718538,26.966,76.0,80,515,336,148,43,date_palm
